id	call
ENSMUSG00000017615	present
ENSMUSG00000017664	present
ENSMUSG00000017670	present
ENSMUSG00000017677	present
ENSMUSG00000017679	present
ENSMUSG00000017686	present
ENSMUSG00000017697	present
ENSMUSG00000017707	present
ENSMUSG00000017713	present
ENSMUSG00000017715	present
ENSMUSG00000017718	present
ENSMUSG00000017721	present
ENSMUSG00000017723	present
ENSMUSG00000017734	present
ENSMUSG00000017747	present
ENSMUSG00000017754	present
ENSMUSG00000017756	present
ENSMUSG00000017760	present
ENSMUSG00000017764	present
ENSMUSG00000017765	present
ENSMUSG00000017774	present
ENSMUSG00000017776	present
ENSMUSG00000017778	present
ENSMUSG00000017781	present
ENSMUSG00000017801	present
ENSMUSG00000017802	present
ENSMUSG00000017830	present
ENSMUSG00000017831	present
ENSMUSG00000017837	present
ENSMUSG00000017843	present
ENSMUSG00000017858	present
ENSMUSG00000017868	present
ENSMUSG00000017929	present
ENSMUSG00000017950	present
ENSMUSG00000017978	present
ENSMUSG00000017999	present
ENSMUSG00000018008	present
ENSMUSG00000018040	present
ENSMUSG00000018042	present
ENSMUSG00000018102	present
ENSMUSG00000018143	present
ENSMUSG00000018160	present
ENSMUSG00000018166	present
ENSMUSG00000018167	present
ENSMUSG00000018171	present
ENSMUSG00000018189	present
ENSMUSG00000018196	present
ENSMUSG00000018199	present
ENSMUSG00000018209	present
ENSMUSG00000018217	present
ENSMUSG00000018239	present
ENSMUSG00000018286	present
ENSMUSG00000018287	present
ENSMUSG00000018293	present
ENSMUSG00000018322	present
ENSMUSG00000018326	present
ENSMUSG00000018339	present
ENSMUSG00000018340	present
ENSMUSG00000018362	present
ENSMUSG00000018363	present
ENSMUSG00000018381	present
ENSMUSG00000018387	present
ENSMUSG00000018401	present
ENSMUSG00000018412	present
ENSMUSG00000018415	present
ENSMUSG00000018417	present
ENSMUSG00000018425	present
ENSMUSG00000018427	present
ENSMUSG00000018428	present
ENSMUSG00000018433	present
ENSMUSG00000018442	present
ENSMUSG00000018446	present
ENSMUSG00000018449	present
ENSMUSG00000018459	present
ENSMUSG00000018481	present
ENSMUSG00000018501	present
ENSMUSG00000018509	present
ENSMUSG00000018541	present
ENSMUSG00000018547	present
ENSMUSG00000018559	present
ENSMUSG00000018565	present
ENSMUSG00000018567	present
ENSMUSG00000018572	present
ENSMUSG00000018574	present
ENSMUSG00000018583	present
ENSMUSG00000018585	present
ENSMUSG00000018593	present
ENSMUSG00000018599	present
ENSMUSG00000018604	present
ENSMUSG00000018651	present
ENSMUSG00000018659	present
ENSMUSG00000018661	present
ENSMUSG00000018666	present
ENSMUSG00000018669	present
ENSMUSG00000018672	present
ENSMUSG00000018677	present
ENSMUSG00000018678	present
ENSMUSG00000018697	present
ENSMUSG00000018707	present
ENSMUSG00000018727	present
ENSMUSG00000018733	present
ENSMUSG00000018736	present
ENSMUSG00000018761	present
ENSMUSG00000018765	present
ENSMUSG00000018770	present
ENSMUSG00000018774	present
ENSMUSG00000018796	present
ENSMUSG00000018800	present
ENSMUSG00000018820	present
ENSMUSG00000018821	present
ENSMUSG00000018841	present
ENSMUSG00000018846	present
ENSMUSG00000018848	present
ENSMUSG00000018849	present
ENSMUSG00000018858	present
ENSMUSG00000018861	present
ENSMUSG00000018882	present
ENSMUSG00000018899	present
ENSMUSG00000018900	present
ENSMUSG00000018906	present
ENSMUSG00000018909	present
ENSMUSG00000018920	present
ENSMUSG00000018921	present
ENSMUSG00000018923	present
ENSMUSG00000018927	present
ENSMUSG00000018932	present
ENSMUSG00000018965	present
ENSMUSG00000018974	present
ENSMUSG00000018995	present
ENSMUSG00000018999	present
ENSMUSG00000019039	present
ENSMUSG00000019054	present
ENSMUSG00000019055	present
ENSMUSG00000019066	present
ENSMUSG00000019080	present
ENSMUSG00000019082	present
ENSMUSG00000019087	present
ENSMUSG00000019088	present
ENSMUSG00000019122	present
ENSMUSG00000019132	present
ENSMUSG00000019139	present
ENSMUSG00000019143	present
ENSMUSG00000019158	present
ENSMUSG00000019173	present
ENSMUSG00000019179	present
ENSMUSG00000019188	present
ENSMUSG00000019189	present
ENSMUSG00000019210	present
ENSMUSG00000019232	present
ENSMUSG00000019256	present
ENSMUSG00000019261	present
ENSMUSG00000019295	present
ENSMUSG00000019297	present
ENSMUSG00000019302	present
ENSMUSG00000019312	present
ENSMUSG00000019362	present
ENSMUSG00000019368	present
ENSMUSG00000019370	present
ENSMUSG00000019373	present
ENSMUSG00000019428	present
ENSMUSG00000019432	present
ENSMUSG00000019433	present
ENSMUSG00000019437	present
ENSMUSG00000019461	present
ENSMUSG00000019470	present
ENSMUSG00000019471	present
ENSMUSG00000019487	present
ENSMUSG00000019494	present
ENSMUSG00000019505	present
ENSMUSG00000019518	present
ENSMUSG00000019539	present
ENSMUSG00000019577	present
ENSMUSG00000019578	present
ENSMUSG00000019579	present
ENSMUSG00000019590	present
ENSMUSG00000019659	present
ENSMUSG00000019710	present
ENSMUSG00000019715	present
ENSMUSG00000019718	present
ENSMUSG00000019726	present
ENSMUSG00000019731	present
ENSMUSG00000019732	present
ENSMUSG00000019738	present
ENSMUSG00000019762	present
ENSMUSG00000019763	present
ENSMUSG00000019768	present
ENSMUSG00000019774	present
ENSMUSG00000019777	present
ENSMUSG00000019779	present
ENSMUSG00000019782	present
ENSMUSG00000019790	present
ENSMUSG00000019791	present
ENSMUSG00000019792	present
ENSMUSG00000019794	present
ENSMUSG00000019795	present
ENSMUSG00000019797	present
ENSMUSG00000019802	present
ENSMUSG00000019804	present
ENSMUSG00000019806	present
ENSMUSG00000019808	present
ENSMUSG00000019809	present
ENSMUSG00000019810	present
ENSMUSG00000019813	present
ENSMUSG00000019814	present
ENSMUSG00000019818	present
ENSMUSG00000019822	present
ENSMUSG00000019826	present
ENSMUSG00000019832	present
ENSMUSG00000019837	present
ENSMUSG00000019838	present
ENSMUSG00000019843	present
ENSMUSG00000019849	present
ENSMUSG00000019851	present
ENSMUSG00000019854	present
ENSMUSG00000019857	present
ENSMUSG00000019861	present
ENSMUSG00000019863	present
ENSMUSG00000019864	present
ENSMUSG00000019866	present
ENSMUSG00000019868	present
ENSMUSG00000019872	present
ENSMUSG00000019873	present
ENSMUSG00000019874	present
ENSMUSG00000019877	present
ENSMUSG00000019878	present
ENSMUSG00000019880	present
ENSMUSG00000019883	present
ENSMUSG00000019889	present
ENSMUSG00000019897	present
ENSMUSG00000019906	present
ENSMUSG00000019907	present
ENSMUSG00000019916	present
ENSMUSG00000019917	present
ENSMUSG00000019920	present
ENSMUSG00000019923	present
ENSMUSG00000019927	present
ENSMUSG00000019929	present
ENSMUSG00000019942	present
ENSMUSG00000019943	present
ENSMUSG00000019944	present
ENSMUSG00000019947	present
ENSMUSG00000019948	present
ENSMUSG00000019951	present
ENSMUSG00000019952	present
ENSMUSG00000019960	present
ENSMUSG00000019961	present
ENSMUSG00000019969	present
ENSMUSG00000019970	present
ENSMUSG00000019975	present
ENSMUSG00000019977	present
ENSMUSG00000019978	present
ENSMUSG00000019984	present
ENSMUSG00000019987	present
ENSMUSG00000019988	present
ENSMUSG00000019989	present
ENSMUSG00000019996	present
ENSMUSG00000019997	present
ENSMUSG00000019998	present
ENSMUSG00000020003	present
ENSMUSG00000020009	present
ENSMUSG00000020010	present
ENSMUSG00000020015	present
ENSMUSG00000020017	present
ENSMUSG00000020018	present
ENSMUSG00000020019	present
ENSMUSG00000020021	present
ENSMUSG00000020022	present
ENSMUSG00000020023	present
ENSMUSG00000020027	present
ENSMUSG00000020029	present
ENSMUSG00000020034	present
ENSMUSG00000020038	present
ENSMUSG00000020044	present
ENSMUSG00000020048	present
ENSMUSG00000020051	present
ENSMUSG00000020053	present
ENSMUSG00000020056	present
ENSMUSG00000020063	present
ENSMUSG00000020064	present
ENSMUSG00000020069	present
ENSMUSG00000020072	present
ENSMUSG00000020074	present
ENSMUSG00000020075	present
ENSMUSG00000020076	present
ENSMUSG00000020077	present
ENSMUSG00000020078	present
ENSMUSG00000020079	present
ENSMUSG00000020085	present
ENSMUSG00000020087	present
ENSMUSG00000020088	present
ENSMUSG00000020089	present
ENSMUSG00000020091	present
ENSMUSG00000020092	present
ENSMUSG00000020097	present
ENSMUSG00000020098	present
ENSMUSG00000020100	present
ENSMUSG00000020101	present
ENSMUSG00000020102	present
ENSMUSG00000020105	present
ENSMUSG00000020107	present
ENSMUSG00000020108	present
ENSMUSG00000020109	present
ENSMUSG00000020111	present
ENSMUSG00000020114	present
ENSMUSG00000020115	present
ENSMUSG00000020116	present
ENSMUSG00000020120	present
ENSMUSG00000020122	present
ENSMUSG00000020123	present
ENSMUSG00000020124	present
ENSMUSG00000020128	present
ENSMUSG00000020130	present
ENSMUSG00000020132	present
ENSMUSG00000020133	present
ENSMUSG00000020134	present
ENSMUSG00000020137	present
ENSMUSG00000020140	present
ENSMUSG00000020142	present
ENSMUSG00000020149	present
ENSMUSG00000020150	present
ENSMUSG00000020152	present
ENSMUSG00000020153	present
ENSMUSG00000020154	present
ENSMUSG00000020156	present
ENSMUSG00000020163	present
ENSMUSG00000020166	present
ENSMUSG00000020170	present
ENSMUSG00000020171	present
ENSMUSG00000020173	present
ENSMUSG00000020176	present
ENSMUSG00000020180	present
ENSMUSG00000020182	present
ENSMUSG00000020184	present
ENSMUSG00000020186	present
ENSMUSG00000020189	present
ENSMUSG00000020190	present
ENSMUSG00000020196	present
ENSMUSG00000020198	present
ENSMUSG00000020205	present
ENSMUSG00000020211	present
ENSMUSG00000020219	present
ENSMUSG00000020220	present
ENSMUSG00000020224	present
ENSMUSG00000020225	present
ENSMUSG00000020228	present
ENSMUSG00000020232	present
ENSMUSG00000020235	present
ENSMUSG00000020238	present
ENSMUSG00000020241	present
ENSMUSG00000020246	present
ENSMUSG00000020248	present
ENSMUSG00000020250	present
ENSMUSG00000020255	present
ENSMUSG00000020257	present
ENSMUSG00000020258	present
ENSMUSG00000020260	present
ENSMUSG00000020261	present
ENSMUSG00000020262	present
ENSMUSG00000020263	present
ENSMUSG00000020265	present
ENSMUSG00000020267	present
ENSMUSG00000020268	present
ENSMUSG00000020271	present
ENSMUSG00000020272	present
ENSMUSG00000020273	present
ENSMUSG00000020275	present
ENSMUSG00000020277	present
ENSMUSG00000020280	present
ENSMUSG00000020283	present
ENSMUSG00000020287	present
ENSMUSG00000020288	present
ENSMUSG00000020289	present
ENSMUSG00000020290	present
ENSMUSG00000020300	present
ENSMUSG00000020305	present
ENSMUSG00000020307	present
ENSMUSG00000020308	present
ENSMUSG00000020309	present
ENSMUSG00000020311	present
ENSMUSG00000020315	present
ENSMUSG00000020321	present
ENSMUSG00000020326	present
ENSMUSG00000020328	present
ENSMUSG00000020329	present
ENSMUSG00000020346	present
ENSMUSG00000020349	present
ENSMUSG00000020357	present
ENSMUSG00000020358	present
ENSMUSG00000020359	present
ENSMUSG00000020361	present
ENSMUSG00000020362	present
ENSMUSG00000020366	present
ENSMUSG00000020368	present
ENSMUSG00000020372	present
ENSMUSG00000020375	present
ENSMUSG00000020376	present
ENSMUSG00000020380	present
ENSMUSG00000020385	present
ENSMUSG00000020386	present
ENSMUSG00000020387	present
ENSMUSG00000020390	present
ENSMUSG00000020392	present
ENSMUSG00000020397	present
ENSMUSG00000020400	present
ENSMUSG00000020402	present
ENSMUSG00000020407	present
ENSMUSG00000020409	present
ENSMUSG00000020412	present
ENSMUSG00000020413	present
ENSMUSG00000020415	present
ENSMUSG00000020422	present
ENSMUSG00000020423	present
ENSMUSG00000020427	present
ENSMUSG00000020429	present
ENSMUSG00000020430	present
ENSMUSG00000020432	present
ENSMUSG00000020439	present
ENSMUSG00000020440	present
ENSMUSG00000020441	present
ENSMUSG00000020444	present
ENSMUSG00000020448	present
ENSMUSG00000020454	present
ENSMUSG00000020455	present
ENSMUSG00000020456	present
ENSMUSG00000020457	present
ENSMUSG00000020458	present
ENSMUSG00000020459	present
ENSMUSG00000020460	present
ENSMUSG00000020462	present
ENSMUSG00000020463	present
ENSMUSG00000020464	present
ENSMUSG00000020467	present
ENSMUSG00000020471	present
ENSMUSG00000020472	present
ENSMUSG00000020476	present
ENSMUSG00000020477	present
ENSMUSG00000020482	present
ENSMUSG00000020483	present
ENSMUSG00000020484	present
ENSMUSG00000020485	present
ENSMUSG00000020495	present
ENSMUSG00000020496	present
ENSMUSG00000020513	present
ENSMUSG00000020514	present
ENSMUSG00000020515	present
ENSMUSG00000020516	present
ENSMUSG00000020519	present
ENSMUSG00000020521	present
ENSMUSG00000020522	present
ENSMUSG00000020523	present
ENSMUSG00000020525	present
ENSMUSG00000020526	present
ENSMUSG00000020528	present
ENSMUSG00000020530	present
ENSMUSG00000020532	present
ENSMUSG00000020534	present
ENSMUSG00000020537	present
ENSMUSG00000020538	present
ENSMUSG00000020541	present
ENSMUSG00000020544	present
ENSMUSG00000020547	present
ENSMUSG00000020549	present
ENSMUSG00000020553	present
ENSMUSG00000020561	present
ENSMUSG00000020564	present
ENSMUSG00000020570	present
ENSMUSG00000020571	present
ENSMUSG00000020572	present
ENSMUSG00000020576	present
ENSMUSG00000020580	present
ENSMUSG00000020585	present
ENSMUSG00000020589	present
ENSMUSG00000020590	present
ENSMUSG00000020592	present
ENSMUSG00000020593	present
ENSMUSG00000020594	present
ENSMUSG00000020605	present
ENSMUSG00000020608	present
ENSMUSG00000020609	present
ENSMUSG00000020610	present
ENSMUSG00000020611	present
ENSMUSG00000020612	present
ENSMUSG00000020614	present
ENSMUSG00000020620	present
ENSMUSG00000020621	present
ENSMUSG00000020623	present
ENSMUSG00000020628	present
ENSMUSG00000020629	present
ENSMUSG00000020634	present
ENSMUSG00000020638	present
ENSMUSG00000020640	present
ENSMUSG00000020641	present
ENSMUSG00000020644	present
ENSMUSG00000020647	present
ENSMUSG00000020648	present
ENSMUSG00000020649	present
ENSMUSG00000020650	present
ENSMUSG00000020659	present
ENSMUSG00000020664	present
ENSMUSG00000020671	present
ENSMUSG00000020672	present
ENSMUSG00000020674	present
ENSMUSG00000020677	present
ENSMUSG00000020679	present
ENSMUSG00000020680	present
ENSMUSG00000020687	present
ENSMUSG00000020691	present
ENSMUSG00000020694	present
ENSMUSG00000020696	present
ENSMUSG00000020697	present
ENSMUSG00000020700	present
ENSMUSG00000020705	present
ENSMUSG00000020706	present
ENSMUSG00000020707	present
ENSMUSG00000020708	present
ENSMUSG00000020709	present
ENSMUSG00000020715	present
ENSMUSG00000020716	present
ENSMUSG00000020717	present
ENSMUSG00000020718	present
ENSMUSG00000020719	present
ENSMUSG00000020720	present
ENSMUSG00000020733	present
ENSMUSG00000020736	present
ENSMUSG00000020737	present
ENSMUSG00000020738	present
ENSMUSG00000020739	present
ENSMUSG00000020740	present
ENSMUSG00000020741	present
ENSMUSG00000020743	present
ENSMUSG00000020744	present
ENSMUSG00000020745	present
ENSMUSG00000020747	present
ENSMUSG00000020752	present
ENSMUSG00000020755	present
ENSMUSG00000020766	present
ENSMUSG00000020773	present
ENSMUSG00000020774	present
ENSMUSG00000020775	present
ENSMUSG00000020777	present
ENSMUSG00000020780	present
ENSMUSG00000020782	present
ENSMUSG00000020783	present
ENSMUSG00000020790	present
ENSMUSG00000020792	present
ENSMUSG00000020794	present
ENSMUSG00000020801	present
ENSMUSG00000020802	present
ENSMUSG00000020803	present
ENSMUSG00000020806	present
ENSMUSG00000020810	present
ENSMUSG00000020817	present
ENSMUSG00000020818	present
ENSMUSG00000020821	present
ENSMUSG00000020823	present
ENSMUSG00000020827	present
ENSMUSG00000020829	present
ENSMUSG00000020830	present
ENSMUSG00000020832	present
ENSMUSG00000020834	present
ENSMUSG00000020840	present
ENSMUSG00000020841	present
ENSMUSG00000020843	present
ENSMUSG00000020849	present
ENSMUSG00000020850	present
ENSMUSG00000020857	present
ENSMUSG00000020859	present
ENSMUSG00000020863	present
ENSMUSG00000020864	present
ENSMUSG00000020865	present
ENSMUSG00000020868	present
ENSMUSG00000020869	present
ENSMUSG00000020873	present
ENSMUSG00000020876	present
ENSMUSG00000020877	present
ENSMUSG00000020883	present
ENSMUSG00000020884	present
ENSMUSG00000020888	present
ENSMUSG00000020894	present
ENSMUSG00000020898	present
ENSMUSG00000020899	present
ENSMUSG00000020900	present
ENSMUSG00000020902	present
ENSMUSG00000020903	present
ENSMUSG00000020910	present
ENSMUSG00000020917	present
ENSMUSG00000020918	present
ENSMUSG00000020919	present
ENSMUSG00000020921	present
ENSMUSG00000020922	present
ENSMUSG00000020923	present
ENSMUSG00000020925	present
ENSMUSG00000020929	present
ENSMUSG00000020935	present
ENSMUSG00000020936	present
ENSMUSG00000020946	present
ENSMUSG00000020948	present
ENSMUSG00000020949	present
ENSMUSG00000020952	present
ENSMUSG00000020954	present
ENSMUSG00000020955	present
ENSMUSG00000020956	present
ENSMUSG00000020962	present
ENSMUSG00000020964	present
ENSMUSG00000020978	present
ENSMUSG00000020982	present
ENSMUSG00000020986	present
ENSMUSG00000020988	present
ENSMUSG00000020993	present
ENSMUSG00000020994	present
ENSMUSG00000021000	present
ENSMUSG00000021003	present
ENSMUSG00000021009	present
ENSMUSG00000021012	present
ENSMUSG00000021018	present
ENSMUSG00000021022	present
ENSMUSG00000021023	present
ENSMUSG00000021024	present
ENSMUSG00000021025	present
ENSMUSG00000021028	present
ENSMUSG00000021033	present
ENSMUSG00000021036	present
ENSMUSG00000021037	present
ENSMUSG00000021038	present
ENSMUSG00000021039	present
ENSMUSG00000021040	present
ENSMUSG00000021044	present
ENSMUSG00000021048	present
ENSMUSG00000021051	present
ENSMUSG00000021054	present
ENSMUSG00000021069	present
ENSMUSG00000021072	present
ENSMUSG00000021076	present
ENSMUSG00000021079	present
ENSMUSG00000021091	present
ENSMUSG00000021094	present
ENSMUSG00000021096	present
ENSMUSG00000021097	present
ENSMUSG00000021102	present
ENSMUSG00000021103	present
ENSMUSG00000021109	present
ENSMUSG00000021111	present
ENSMUSG00000021112	present
ENSMUSG00000021113	present
ENSMUSG00000021114	present
ENSMUSG00000021115	present
ENSMUSG00000021116	present
ENSMUSG00000021120	present
ENSMUSG00000021124	present
ENSMUSG00000021127	present
ENSMUSG00000021131	present
ENSMUSG00000021133	present
ENSMUSG00000021134	present
ENSMUSG00000021135	present
ENSMUSG00000021136	present
ENSMUSG00000021144	present
ENSMUSG00000021147	present
ENSMUSG00000021149	present
ENSMUSG00000021171	present
ENSMUSG00000021178	present
ENSMUSG00000021179	present
ENSMUSG00000021185	present
ENSMUSG00000021186	present
ENSMUSG00000021188	present
ENSMUSG00000021189	present
ENSMUSG00000021190	present
ENSMUSG00000021192	present
ENSMUSG00000021193	present
ENSMUSG00000021208	present
