gene_id	est_counts	tpm	fpkm	type	biotype	classification
FBgn0082719	482	2.14414227589674	1.72814443028041	genic	protein_coding	coding_1
FBgn0082720	6298	48.9691182114458	39.4683271927283	genic	protein_coding	coding_2
FBgn0082722	4520	29.6961827882713	23.9346490496657	genic	protein_coding	coding_2
FBgn0082723	4773	32.7961607226797	26.4331817550571	genic	protein_coding	coding_2
FBgn0082734	7173	32.8558242345564	26.4812695927437	genic	protein_coding	coding_2
FBgn0082735	2406	12.3887945017228	9.9851705069743	genic	protein_coding	coding_2
FBgn0082736	4459	15.1331412941426	12.197070191707	genic	protein_coding	coding_2
FBgn0082737	6990.01708	44.5721023127857	35.924402603141	genic	protein_coding	coding_2
FBgn0082738	3886	15.4662751222386	12.4655707366727	genic	protein_coding	coding_2
FBgn0082739	4486.983	18.9862493991691	15.3026137863759	genic	protein_coding	coding_2
FBgn0082740	2046	11.0078020056758	8.87211261098907	genic	protein_coding	coding_2
FBgn0082742	4964	24.7219390929463	19.9254880748709	genic	protein_coding	coding_2
FBgn0082743	16749.0025	38.1649654939075	30.7603526554955	genic	protein_coding	coding_2
FBgn0082745	127028.49	334.532114526909	269.6275414969	genic	protein_coding	coding_3
FBgn0082746	3265	10.3781996652611	8.36466317999261	genic	protein_coding	coding_2
FBgn0082750	15723	11.8760578294986	9.57191293807805	genic	protein_coding	coding_2
FBgn0082752	1839.55389	10.9598978411884	8.83350261948946	genic	protein_coding	coding_2
FBgn0082753	3651.6202	10.6686309907697	8.59874618987434	genic	protein_coding	coding_2
FBgn0082754	44193.34	83.4029840777083	67.2214731377271	genic	protein_coding	coding_2
FBgn0082755	3933.446	9.09550984639069	7.33083567181982	genic	protein_coding	coding_2
FBgn0082756	29885.9989501451	30.7426044442596	24.778048191994	genic	protein_coding	coding_2
FBgn0082757	6466.65242	9.56284809426459	7.70750283574788	genic	protein_coding	coding_2
FBgn0082758	19089.291	28.1919580506393	22.7222679351048	genic	protein_coding	coding_2
FBgn0082760	16016.0046	38.5419543099518	31.0641996203395	genic	protein_coding	coding_2
FBgn0083414	19784.003271579	14.5523904850308	11.7289943147331	genic	protein_coding	coding_2
FBgn0083415	28165	11.4946991005816	9.2645438932505	genic	protein_coding	coding_2
FBgn0083416	7585	47.7464389462607	38.4828672323972	genic	protein_coding	coding_2
