id	minimum_pValue	call	cutoff
ENSG00000048052	2.81E-15	present	0.05
ENSG00000048140	2.27E-15	present	0.05
ENSG00000048162	1.66E-13	present	0.05
ENSG00000048342	3.95E-16	present	0.05
ENSG00000048392	2.08E-15	present	0.05
ENSG00000048405	8.25E-15	present	0.05
ENSG00000048462	1.57E-09	present	0.05
ENSG00000048471	5.40E-13	present	0.05
ENSG00000048540	7.95E-20	present	0.05
ENSG00000048544	1.03E-14	present	0.05
ENSG00000048545	0.099138406	absent	0.05
ENSG00000048649	2.02E-19	present	0.05
ENSG00000048707	1.24E-18	present	0.05
ENSG00000048740	3.12E-18	present	0.05
ENSG00000048828	9.91E-20	present	0.05
ENSG00000048991	2.55E-14	present	0.05
ENSG00000049089	1.84E-11	present	0.05
ENSG00000049130	4.11E-18	present	0.05
ENSG00000049167	1.56E-10	present	0.05
ENSG00000049192	1.44E-11	present	0.05
ENSG00000049239	4.22E-14	present	0.05
ENSG00000049245	4.00E-28	present	0.05
ENSG00000049246	4.32E-14	present	0.05
ENSG00000049247	6.39E-07	present	0.05
ENSG00000049249	4.60E-05	present	0.05
ENSG00000049283	1.08E-05	present	0.05
ENSG00000049323	6.83E-16	present	0.05
ENSG00000049449	2.51E-20	present	0.05
ENSG00000049540	1.60E-23	present	0.05
ENSG00000049541	2.18E-13	present	0.05
ENSG00000049618	1.14E-20	present	0.05
ENSG00000049656	2.10E-22	present	0.05
ENSG00000049759	1.84E-27	present	0.05
ENSG00000049768	4.61E-07	present	0.05
ENSG00000049769	4.91E-10	present	0.05
ENSG00000049860	4.20E-24	present	0.05
ENSG00000049883	1.12E-08	present	0.05
ENSG00000050030	0.016821489	present	0.05
ENSG00000050130	2.85E-18	present	0.05
ENSG00000050165	3.91E-23	present	0.05
ENSG00000050327	2.32E-12	present	0.05
ENSG00000050344	2.62E-13	present	0.05
ENSG00000050393	1.93E-13	present	0.05
ENSG00000050405	2.82E-20	present	0.05
ENSG00000050426	8.69E-18	present	0.05
ENSG00000050438	3.68E-10	present	0.05
ENSG00000050555	1.02E-16	present	0.05
ENSG00000050628	2.89E-06	present	0.05
ENSG00000050730	2.05E-06	present	0.05
ENSG00000050748	7.20E-16	present	0.05
ENSG00000050767	1.04E-05	present	0.05
ENSG00000050820	1.82E-16	present	0.05
ENSG00000051009	2.53E-16	present	0.05
ENSG00000051108	1.25E-33	present	0.05
ENSG00000051128	4.81E-15	present	0.05
ENSG00000051180	1.90E-08	present	0.05
ENSG00000051341	1.66E-05	present	0.05
ENSG00000051382	3.52E-13	present	0.05
ENSG00000051523	1.59E-27	present	0.05
ENSG00000051596	4.81E-14	present	0.05
ENSG00000051620	1.83E-15	present	0.05
ENSG00000051825	1.37E-15	present	0.05
ENSG00000052126	6.84E-15	present	0.05
ENSG00000052344	1.72E-20	present	0.05
ENSG00000052723	7.31E-14	present	0.05
ENSG00000052749	7.63E-12	present	0.05
ENSG00000052795	1.52E-15	present	0.05
ENSG00000052802	9.31E-22	present	0.05
ENSG00000052841	1.75E-24	present	0.05
ENSG00000052850	0.126271791	absent	0.05
ENSG00000053108	1.01E-08	present	0.05
ENSG00000053254	1.53E-22	present	0.05
ENSG00000053328	8.32E-08	present	0.05
ENSG00000053371	1.48E-15	present	0.05
ENSG00000053372	6.02E-13	present	0.05
ENSG00000053438	2.12E-08	present	0.05
ENSG00000053501	5.50E-15	present	0.05
ENSG00000053524	1.42E-06	present	0.05
ENSG00000053702	2.96E-07	present	0.05
ENSG00000053747	1.09E-17	present	0.05
ENSG00000053770	1.20E-15	present	0.05
ENSG00000053900	8.59E-15	present	0.05
ENSG00000053918	5.21E-15	present	0.05
ENSG00000054116	3.92E-18	present	0.05
ENSG00000054118	1.11E-22	present	0.05
ENSG00000054148	6.15E-21	present	0.05
ENSG00000054179	0.000103931	present	0.05
ENSG00000054219	1.84E-11	present	0.05
ENSG00000054267	2.35E-18	present	0.05
ENSG00000054277	2.17E-15	present	0.05
ENSG00000054282	3.99E-23	present	0.05
ENSG00000054356	0.000721493	present	0.05
ENSG00000054392	2.26E-08	present	0.05
ENSG00000054523	1.50E-14	present	0.05
ENSG00000054598	2.04E-08	present	0.05
ENSG00000054611	1.86E-14	present	0.05
ENSG00000054654	1.65E-24	present	0.05
ENSG00000054690	7.75E-09	present	0.05
ENSG00000054793	2.51E-12	present	0.05
ENSG00000054796	0.270907369	absent	0.05
ENSG00000054803	2.99E-05	present	0.05
ENSG00000054938	3.37E-07	present	0.05
ENSG00000054965	1.06E-12	present	0.05
ENSG00000054967	1.36E-11	present	0.05
ENSG00000054983	4.90E-17	present	0.05
ENSG00000055044	5.18E-20	present	0.05
ENSG00000055070	3.45E-19	present	0.05
ENSG00000055118	5.14E-07	present	0.05
ENSG00000055130	8.87E-17	present	0.05
ENSG00000055147	3.15E-17	present	0.05
ENSG00000055163	5.33E-16	present	0.05
ENSG00000055208	1.55E-17	present	0.05
ENSG00000055211	1.27E-17	present	0.05
ENSG00000055332	1.53E-18	present	0.05
ENSG00000055483	9.46E-17	present	0.05
ENSG00000055609	7.12E-20	present	0.05
ENSG00000055732	2.16E-12	present	0.05
ENSG00000055813	1.16E-10	present	0.05
ENSG00000055917	6.23E-26	present	0.05
ENSG00000055950	1.50E-18	present	0.05
ENSG00000055955	1.99E-11	present	0.05
ENSG00000055957	3.86E-05	present	0.05
ENSG00000056050	1.06E-14	present	0.05
ENSG00000056097	1.27E-20	present	0.05
ENSG00000056277	1.42E-07	present	0.05
ENSG00000056291	0.013289246	present	0.05
ENSG00000056487	0.001175393	present	0.05
ENSG00000056558	5.08E-11	present	0.05
ENSG00000056586	3.31E-17	present	0.05
ENSG00000056736	2.71E-10	present	0.05
ENSG00000056972	4.50E-16	present	0.05
ENSG00000056998	7.41E-06	present	0.05
ENSG00000057019	8.60E-14	present	0.05
ENSG00000057149	6.99E-36	present	0.05
ENSG00000057252	1.09E-17	present	0.05
ENSG00000057294	1.17E-09	present	0.05
ENSG00000057468	0.036010543	present	0.05
ENSG00000057593	0.003005659	present	0.05
ENSG00000057608	8.26E-28	present	0.05
ENSG00000057657	7.26E-13	present	0.05
ENSG00000057663	3.61E-16	present	0.05
ENSG00000057704	1.87E-10	present	0.05
ENSG00000057757	1.51E-17	present	0.05
ENSG00000057935	3.01E-15	present	0.05
ENSG00000058056	4.84E-11	present	0.05
ENSG00000058063	5.51E-20	present	0.05
ENSG00000058085	4.41E-17	present	0.05
ENSG00000058091	3.01E-18	present	0.05
ENSG00000058262	6.93E-23	present	0.05
ENSG00000058272	6.06E-31	present	0.05
ENSG00000058335	1.84E-19	present	0.05
ENSG00000058404	0.000919019	present	0.05
ENSG00000058453	2.68E-15	present	0.05
ENSG00000058600	1.56E-14	present	0.05
ENSG00000058668	1.93E-20	present	0.05
ENSG00000058673	2.78E-21	present	0.05
ENSG00000058729	3.52E-15	present	0.05
ENSG00000058799	1.44E-14	present	0.05
ENSG00000058804	1.24E-10	present	0.05
ENSG00000058866	5.34E-10	present	0.05
ENSG00000059122	3.40E-15	present	0.05
ENSG00000059145	1.37E-13	present	0.05
ENSG00000059377	8.89E-17	present	0.05
ENSG00000059378	1.32E-18	present	0.05
ENSG00000059573	4.46E-15	present	0.05
ENSG00000059588	1.55E-16	present	0.05
ENSG00000059691	1.38E-11	present	0.05
ENSG00000059728	3.88E-17	present	0.05
ENSG00000059758	2.35E-21	present	0.05
ENSG00000059769	6.99E-11	present	0.05
ENSG00000059804	1.51E-23	present	0.05
ENSG00000059915	1.71E-08	present	0.05
ENSG00000060069	1.10E-11	present	0.05
ENSG00000060138	4.58E-28	present	0.05
ENSG00000060140	5.53E-08	present	0.05
ENSG00000060237	2.57E-24	present	0.05
ENSG00000060303	0.026518072	present	0.05
ENSG00000060339	3.68E-21	present	0.05
ENSG00000060491	4.87E-18	present	0.05
ENSG00000060558	1.94E-12	present	0.05
ENSG00000060566	0.008234981	present	0.05
ENSG00000060642	5.48E-12	present	0.05
ENSG00000060656	6.40E-15	present	0.05
ENSG00000060688	6.15E-17	present	0.05
ENSG00000060709	3.83E-05	present	0.05
ENSG00000060718	1.88E-11	present	0.05
ENSG00000060749	2.86E-13	present	0.05
ENSG00000060762	2.03E-19	present	0.05
ENSG00000060971	3.92E-19	present	0.05
ENSG00000060982	2.42E-12	present	0.05
ENSG00000061273	2.25E-19	present	0.05
ENSG00000061337	3.18E-08	present	0.05
ENSG00000061455	3.92E-10	present	0.05
ENSG00000061492	0.025264854	present	0.05
ENSG00000061656	1.18E-09	present	0.05
ENSG00000061676	2.71E-23	present	0.05
ENSG00000061794	2.03E-16	present	0.05
ENSG00000061918	4.46E-14	present	0.05
ENSG00000061936	3.93E-15	present	0.05
ENSG00000061938	1.72E-15	present	0.05
ENSG00000061987	1.15E-18	present	0.05
ENSG00000062038	1.06E-09	present	0.05
ENSG00000062096	0.166197063	absent	0.05
ENSG00000062194	3.76E-24	present	0.05
ENSG00000062282	1.33E-10	present	0.05
ENSG00000062370	3.30E-08	present	0.05
ENSG00000062485	5.08E-21	present	0.05
ENSG00000062524	1.54E-15	present	0.05
ENSG00000062582	1.39E-18	present	0.05
ENSG00000062598	4.84E-16	present	0.05
ENSG00000062650	7.43E-16	present	0.05
ENSG00000062716	7.02E-27	present	0.05
ENSG00000062725	4.65E-16	present	0.05
ENSG00000062822	8.39E-13	present	0.05
ENSG00000063015	7.85E-05	present	0.05
ENSG00000063046	2.02E-37	present	0.05
ENSG00000063127	1.99E-09	present	0.05
ENSG00000063169	8.15E-10	present	0.05
ENSG00000063176	8.17E-12	present	0.05
ENSG00000063177	1.15E-38	present	0.05
ENSG00000063180	2.42E-11	present	0.05
ENSG00000063241	1.48E-15	present	0.05
ENSG00000063244	2.43E-22	present	0.05
ENSG00000063245	1.83E-19	present	0.05
ENSG00000063322	9.49E-16	present	0.05
ENSG00000063438	1.39E-05	present	0.05
ENSG00000063515	0.814842138	absent	0.05
ENSG00000063587	2.39E-09	present	0.05
ENSG00000063601	2.30E-13	present	0.05
ENSG00000063660	1.19E-14	present	0.05
ENSG00000063761	2.70E-10	present	0.05
ENSG00000063854	5.19E-19	present	0.05
ENSG00000063978	2.26E-16	present	0.05
ENSG00000064012	7.01E-18	present	0.05
ENSG00000064042	3.33E-27	present	0.05
ENSG00000064102	1.50E-12	present	0.05
ENSG00000064115	7.21E-23	present	0.05
ENSG00000064195	0.00013996	present	0.05
ENSG00000064199	1.51E-11	present	0.05
ENSG00000064201	8.39E-14	present	0.05
ENSG00000064205	2.12E-15	present	0.05
ENSG00000064218	0.009388309	present	0.05
ENSG00000064225	1.22E-16	present	0.05
ENSG00000064270	1.49E-15	present	0.05
ENSG00000064300	9.67E-06	present	0.05
ENSG00000064309	7.46E-11	present	0.05
ENSG00000064313	5.17E-15	present	0.05
ENSG00000064393	2.60E-11	present	0.05
ENSG00000064419	2.12E-14	present	0.05
ENSG00000064489	9.44E-09	present	0.05
ENSG00000064490	6.49E-18	present	0.05
ENSG00000064545	1.72E-13	present	0.05
ENSG00000064547	3.91E-13	present	0.05
ENSG00000064601	4.87E-22	present	0.05
ENSG00000064607	4.55E-16	present	0.05
ENSG00000064651	1.23E-26	present	0.05
ENSG00000064652	8.71E-16	present	0.05
ENSG00000064655	5.16E-14	present	0.05
ENSG00000064666	4.78E-23	present	0.05
ENSG00000064687	1.42E-13	present	0.05
ENSG00000064692	4.18E-09	present	0.05
ENSG00000064703	1.81E-11	present	0.05
ENSG00000064726	2.12E-17	present	0.05
ENSG00000064763	4.33E-14	present	0.05
ENSG00000064787	4.02E-07	present	0.05
ENSG00000064835	0.039402105	present	0.05
ENSG00000064886	9.27E-22	present	0.05
ENSG00000064932	1.08E-16	present	0.05
ENSG00000064933	2.31E-16	present	0.05
ENSG00000064961	3.56E-18	present	0.05
ENSG00000064989	1.49E-31	present	0.05
ENSG00000064995	1.02E-14	present	0.05
ENSG00000064999	1.26E-14	present	0.05
ENSG00000065000	4.80E-18	present	0.05
ENSG00000065029	9.80E-16	present	0.05
ENSG00000065054	6.13E-27	present	0.05
ENSG00000065057	1.10E-14	present	0.05
ENSG00000065060	1.53E-09	present	0.05
ENSG00000065135	5.27E-13	present	0.05
ENSG00000065150	1.07E-19	present	0.05
ENSG00000065154	2.92E-24	present	0.05
ENSG00000065183	3.07E-11	present	0.05
ENSG00000065243	9.87E-19	present	0.05
ENSG00000065268	6.75E-14	present	0.05
ENSG00000065308	1.22E-12	present	0.05
ENSG00000065320	9.35E-09	present	0.05
ENSG00000065325	4.09E-07	present	0.05
ENSG00000065328	1.36E-06	present	0.05
ENSG00000065357	1.67E-24	present	0.05
ENSG00000065361	6.80E-18	present	0.05
ENSG00000065371	0.002502505	present	0.05
ENSG00000065413	3.78E-21	present	0.05
ENSG00000065427	1.73E-19	present	0.05
ENSG00000065457	5.05E-17	present	0.05
ENSG00000065485	6.48E-16	present	0.05
ENSG00000065491	1.27E-10	present	0.05
ENSG00000065518	1.59E-22	present	0.05
ENSG00000065526	1.39E-14	present	0.05
ENSG00000065534	1.32E-26	present	0.05
ENSG00000065548	6.60E-21	present	0.05
ENSG00000065559	3.47E-19	present	0.05
ENSG00000065600	1.58E-10	present	0.05
ENSG00000065609	8.95E-07	present	0.05
ENSG00000065613	1.31E-16	present	0.05
ENSG00000065615	8.79E-14	present	0.05
ENSG00000065618	3.86E-08	present	0.05
ENSG00000065621	2.21E-10	present	0.05
ENSG00000065665	3.11E-10	present	0.05
ENSG00000065675	1.49E-10	present	0.05
ENSG00000065717	2.40E-18	present	0.05
ENSG00000065802	2.73E-12	present	0.05
ENSG00000065809	1.39E-26	present	0.05
ENSG00000065833	7.97E-12	present	0.05
ENSG00000065882	2.72E-17	present	0.05
ENSG00000065883	7.08E-22	present	0.05
ENSG00000065911	6.68E-17	present	0.05
ENSG00000065923	5.50E-07	present	0.05
ENSG00000065970	2.81E-12	present	0.05
ENSG00000065978	2.65E-32	present	0.05
ENSG00000065989	3.61E-13	present	0.05
ENSG00000066027	4.95E-21	present	0.05
ENSG00000066032	5.01E-05	present	0.05
ENSG00000066044	2.47E-16	present	0.05
ENSG00000066056	2.14E-19	present	0.05
ENSG00000066084	7.67E-12	present	0.05
ENSG00000066117	1.10E-16	present	0.05
ENSG00000066135	3.39E-14	present	0.05
ENSG00000066136	1.67E-17	present	0.05
ENSG00000066185	3.03E-10	present	0.05
ENSG00000066230	8.01E-07	present	0.05
ENSG00000066248	1.59E-05	present	0.05
ENSG00000066279	1.27E-09	present	0.05
ENSG00000066294	4.07E-13	present	0.05
ENSG00000066322	8.01E-22	present	0.05
ENSG00000066336	7.81E-23	present	0.05
ENSG00000066379	3.98E-14	present	0.05
ENSG00000066382	3.15E-10	present	0.05
ENSG00000066405	2.11E-28	present	0.05
ENSG00000066422	2.02E-13	present	0.05
ENSG00000066427	4.40E-18	present	0.05
ENSG00000066455	8.15E-16	present	0.05
ENSG00000066468	8.28E-18	present	0.05
ENSG00000066557	4.39E-12	present	0.05
ENSG00000066583	1.33E-14	present	0.05
ENSG00000066629	8.72E-17	present	0.05
ENSG00000066651	2.34E-13	present	0.05
ENSG00000066654	7.92E-18	present	0.05
ENSG00000066697	3.52E-13	present	0.05
ENSG00000066735	7.84E-08	present	0.05
ENSG00000066739	1.59E-15	present	0.05
ENSG00000066777	1.98E-15	present	0.05
ENSG00000066813	1.75E-06	present	0.05
ENSG00000066827	4.68E-09	present	0.05
ENSG00000066855	7.72E-17	present	0.05
ENSG00000066923	3.64E-10	present	0.05
ENSG00000066926	3.56E-13	present	0.05
ENSG00000066933	9.44E-21	present	0.05
ENSG00000067048	3.03E-20	present	0.05
ENSG00000067057	1.37E-14	present	0.05
ENSG00000067064	2.04E-20	present	0.05
ENSG00000067066	3.09E-27	present	0.05
ENSG00000067082	7.40E-25	present	0.05
ENSG00000067113	2.20E-17	present	0.05
ENSG00000067141	3.40E-15	present	0.05
ENSG00000067167	1.60E-32	present	0.05
ENSG00000067177	2.55E-07	present	0.05
ENSG00000067182	5.65E-24	present	0.05
ENSG00000067191	4.21E-14	present	0.05
ENSG00000067208	1.50E-16	present	0.05
ENSG00000067221	5.66E-13	present	0.05
ENSG00000067225	2.33E-32	present	0.05
ENSG00000067248	4.10E-13	present	0.05
ENSG00000067334	3.33E-16	present	0.05
ENSG00000067365	2.20E-13	present	0.05
ENSG00000067369	1.89E-17	present	0.05
ENSG00000067445	7.38E-13	present	0.05
ENSG00000067533	2.91E-11	present	0.05
ENSG00000067560	7.40E-36	present	0.05
ENSG00000067596	2.70E-15	present	0.05
ENSG00000067601	6.74E-09	present	0.05
ENSG00000067606	8.93E-19	present	0.05
ENSG00000067646	1.88E-12	present	0.05
ENSG00000067704	4.00E-17	present	0.05
ENSG00000067715	1.48E-06	present	0.05
ENSG00000067798	5.58E-09	present	0.05
ENSG00000067829	4.22E-18	present	0.05
ENSG00000067836	1.83E-16	present	0.05
ENSG00000067840	6.34E-10	present	0.05
ENSG00000067842	0.154967345	absent	0.05
ENSG00000067900	6.63E-21	present	0.05
ENSG00000067955	1.93E-16	present	0.05
ENSG00000067992	5.91E-11	present	0.05
ENSG00000068001	1.52E-24	present	0.05
ENSG00000068024	2.50E-10	present	0.05
ENSG00000068028	1.37E-17	present	0.05
ENSG00000068078	6.67E-16	present	0.05
ENSG00000068079	1.37E-18	present	0.05
ENSG00000068097	6.68E-13	present	0.05
ENSG00000068120	1.65E-16	present	0.05
ENSG00000068137	6.19E-15	present	0.05
ENSG00000068305	8.25E-22	present	0.05
ENSG00000068308	1.08E-17	present	0.05
ENSG00000068323	6.45E-17	present	0.05
ENSG00000068354	3.00E-11	present	0.05
ENSG00000068366	1.59E-19	present	0.05
ENSG00000068383	7.58E-17	present	0.05
ENSG00000068394	1.07E-13	present	0.05
ENSG00000068400	1.10E-16	present	0.05
ENSG00000068438	2.19E-15	present	0.05
ENSG00000068489	1.33E-08	present	0.05
ENSG00000068615	4.32E-10	present	0.05
ENSG00000068650	1.05E-20	present	0.05
ENSG00000068654	4.09E-10	present	0.05
ENSG00000068697	2.19E-34	present	0.05
ENSG00000068724	1.39E-16	present	0.05
ENSG00000068745	1.35E-19	present	0.05
ENSG00000068781	0.000238078	present	0.05
ENSG00000068784	1.27E-12	present	0.05
ENSG00000068796	5.56E-19	present	0.05
ENSG00000068831	3.31E-16	present	0.05
ENSG00000068878	1.04E-17	present	0.05
ENSG00000068885	9.90E-18	present	0.05
ENSG00000068903	6.57E-18	present	0.05
ENSG00000068912	1.63E-19	present	0.05
ENSG00000068971	7.68E-15	present	0.05
ENSG00000068976	2.71E-07	present	0.05
ENSG00000068985	0.32083758	absent	0.05
ENSG00000069011	6.27E-05	present	0.05
ENSG00000069018	0.032624567	present	0.05
ENSG00000069020	4.42E-16	present	0.05
ENSG00000069122	2.20E-23	present	0.05
ENSG00000069188	5.32E-05	present	0.05
ENSG00000069206	0.398837908	absent	0.05
ENSG00000069248	4.62E-14	present	0.05
ENSG00000069275	7.24E-27	present	0.05
ENSG00000069329	9.35E-19	present	0.05
ENSG00000069345	2.63E-17	present	0.05
ENSG00000069399	7.56E-19	present	0.05
ENSG00000069424	5.80E-17	present	0.05
ENSG00000069431	2.80E-12	present	0.05
ENSG00000069482	0.004621295	present	0.05
ENSG00000069493	1.68E-19	present	0.05
ENSG00000069509	4.68E-13	present	0.05
ENSG00000069535	1.17E-16	present	0.05
ENSG00000069667	2.39E-17	present	0.05
ENSG00000069696	8.70E-05	present	0.05
ENSG00000069702	1.43E-19	present	0.05
ENSG00000069764	1.30E-11	present	0.05
ENSG00000069812	4.29E-06	present	0.05
ENSG00000069849	7.73E-26	present	0.05
ENSG00000069869	2.08E-24	present	0.05
ENSG00000069943	2.72E-13	present	0.05
ENSG00000069956	5.24E-14	present	0.05
ENSG00000069966	1.45E-12	present	0.05
ENSG00000069974	9.45E-19	present	0.05
ENSG00000069998	9.52E-14	present	0.05
ENSG00000070010	9.75E-18	present	0.05
ENSG00000070018	3.22E-13	present	0.05
ENSG00000070019	0.098525095	absent	0.05
ENSG00000070031	3.56E-06	present	0.05
ENSG00000070047	6.07E-13	present	0.05
ENSG00000070061	9.25E-15	present	0.05
ENSG00000070081	1.91E-32	present	0.05
ENSG00000070087	2.08E-18	present	0.05
ENSG00000070159	4.47E-11	present	0.05
ENSG00000070182	4.93E-05	present	0.05
ENSG00000070190	2.20E-13	present	0.05
ENSG00000070193	5.37E-10	present	0.05
ENSG00000070214	4.09E-15	present	0.05
ENSG00000070269	3.22E-13	present	0.05
ENSG00000070366	1.76E-14	present	0.05
ENSG00000070367	1.91E-21	present	0.05
ENSG00000070371	2.73E-08	present	0.05
ENSG00000070388	0.006149886	present	0.05
ENSG00000070404	9.47E-19	present	0.05
ENSG00000070413	1.54E-17	present	0.05
ENSG00000070423	1.52E-15	present	0.05
ENSG00000070444	1.99E-12	present	0.05
ENSG00000070476	6.20E-13	present	0.05
ENSG00000070495	1.71E-14	present	0.05
ENSG00000070501	1.98E-15	present	0.05
ENSG00000070526	2.78E-12	present	0.05
ENSG00000070540	2.48E-16	present	0.05
ENSG00000070601	3.11E-05	present	0.05
ENSG00000070610	4.27E-19	present	0.05
ENSG00000070614	6.53E-19	present	0.05
ENSG00000070669	1.33E-13	present	0.05
ENSG00000070718	1.58E-13	present	0.05
ENSG00000070729	3.23E-05	present	0.05
ENSG00000070731	4.76E-16	present	0.05
ENSG00000070748	0.000307475	present	0.05
ENSG00000070756	2.54E-38	present	0.05
ENSG00000070759	7.20E-09	present	0.05
ENSG00000070761	3.82E-17	present	0.05
ENSG00000070770	5.68E-15	present	0.05
ENSG00000070778	1.27E-16	present	0.05
ENSG00000070785	6.23E-14	present	0.05
ENSG00000070808	3.03E-07	present	0.05
ENSG00000070814	4.05E-12	present	0.05
ENSG00000070831	5.72E-33	present	0.05
ENSG00000070882	2.04E-15	present	0.05
ENSG00000070886	0.282924764	absent	0.05
ENSG00000070915	0.025858876	present	0.05
ENSG00000070950	1.59E-09	present	0.05
ENSG00000070961	9.63E-18	present	0.05
ENSG00000070985	0.234889505	absent	0.05
ENSG00000071051	1.74E-16	present	0.05
ENSG00000071054	4.56E-20	present	0.05
ENSG00000071073	8.97E-18	present	0.05
ENSG00000071082	9.40E-54	present	0.05
ENSG00000071127	1.61E-26	present	0.05
ENSG00000071189	8.09E-18	present	0.05
